,gid_3
14648,PHL.34.21.6_1
14649,PHL.34.21.7_1
14650,PHL.34.21.8_1
14651,PHL.34.21.9_1
14652,PHL.34.21.10_1
14653,PHL.34.21.11_1
14654,PHL.34.21.12_1
14655,PHL.34.21.13_1
14656,PHL.34.21.14_1
14657,PHL.34.21.15_1
14658,PHL.34.21.16_1
14659,PHL.34.21.17_1
14660,PHL.34.21.18_1
14661,PHL.34.21.19_1
14662,PHL.34.21.20_1
14663,PHL.34.21.21_1
14664,PHL.34.21.22_1
14666,PHL.34.21.24_1
14712,PHL.34.24.1_1
14733,PHL.34.24.23_1
14746,PHL.35.3.12_1
14757,PHL.35.3.13_1
14769,PHL.35.3.1_1
14770,PHL.35.3.2_1
14771,PHL.35.3.3_1
14773,PHL.35.3.5_1
14774,PHL.35.3.6_1
14775,PHL.35.3.7_1
14776,PHL.35.3.8_1
14777,PHL.35.3.9_1
14779,PHL.35.3.19_1
14780,PHL.35.3.20_1
14781,PHL.35.3.21_1
14782,PHL.35.3.22_1
14783,PHL.35.3.23_1
14784,PHL.35.3.24_1
14785,PHL.35.3.25_1
14786,PHL.35.3.26_1
14787,PHL.35.3.27_1
14788,PHL.35.3.28_1
14789,PHL.35.3.29_1
14791,PHL.35.3.31_1
14792,PHL.35.3.32_1
14848,PHL.35.5.28_1
14856,PHL.35.6.4_1
14860,PHL.35.6.8_1
14861,PHL.35.6.9_1
14865,PHL.35.6.13_1
14866,PHL.35.6.14_1
14869,PHL.35.6.31_1
14875,PHL.35.6.21_1
14878,PHL.35.6.24_1
14879,PHL.35.6.25_1
14880,PHL.35.6.26_1
14883,PHL.35.6.29_1
14884,PHL.35.6.34_1
14885,PHL.35.6.35_1
14886,PHL.35.6.36_1
14892,PHL.35.6.42_1
14953,PHL.35.12.28_1
14969,PHL.35.12.3_1
14970,PHL.35.12.4_1
14972,PHL.35.12.6_1
14973,PHL.35.12.7_1
14975,PHL.35.12.9_1
14976,PHL.35.12.10_1
14980,PHL.35.12.29_1
14983,PHL.35.12.16_1
14990,PHL.35.12.23_1
14994,PHL.35.12.27_1
14995,PHL.35.12.30_1
15027,PHL.35.14.19_1
15029,PHL.35.14.21_1
15034,PHL.35.14.26_1
15037,PHL.35.14.29_1
15043,PHL.35.14.34_1
15052,PHL.66.4.9_1
15080,PHL.35.19.2_1
15084,PHL.35.18.2_1
15085,PHL.35.18.3_1
15087,PHL.35.18.5_1
15088,PHL.35.18.6_1
15093,PHL.35.19.1_1
15094,PHL.35.19.3_1
15095,PHL.35.19.4_1
15096,PHL.35.19.5_1
15097,PHL.35.19.6_1
15098,PHL.35.19.7_1
15099,PHL.35.19.8_1
15101,PHL.35.19.10_1
15103,PHL.35.19.12_1
15104,PHL.35.19.13_1
15105,PHL.35.19.14_1
15108,PHL.35.20.2_1
15109,PHL.35.20.3_1
15111,PHL.35.20.6_1
15115,PHL.35.20.10_1
15116,PHL.35.20.11_1
15118,PHL.35.20.13_1
15119,PHL.35.20.14_1
15120,PHL.35.20.15_1
15121,PHL.35.20.16_1
15122,PHL.35.20.17_1
15123,PHL.35.20.18_1
15124,PHL.35.20.19_1
15127,PHL.35.20.21_1
15128,PHL.35.20.22_1
15129,PHL.35.20.23_1
15130,PHL.35.20.24_1
15131,PHL.35.20.25_1
15132,PHL.35.20.26_1
15137,PHL.35.20.31_1
15139,PHL.35.21.1_1
15140,PHL.35.21.2_1
15141,PHL.35.21.3_1
15143,PHL.35.21.5_1
15149,PHL.35.26.4_1
15151,PHL.35.26.6_1
15153,PHL.35.26.8_1
15157,PHL.35.26.16_1
15160,PHL.35.26.19_1
15167,PHL.35.26.26_1
15178,PHL.35.23.2_1
15181,PHL.35.23.5_1
15182,PHL.35.23.6_1
15186,PHL.35.23.11_1
15191,PHL.35.23.16_1
15194,PHL.35.23.19_1
15195,PHL.35.23.20_1
15198,PHL.35.23.22_1
15199,PHL.35.23.23_1
15200,PHL.35.23.24_1
15203,PHL.35.23.27_1
15205,PHL.35.23.29_1
15206,PHL.35.23.30_1
15207,PHL.35.23.31_1
15208,PHL.35.23.32_1
15209,PHL.35.23.33_1
15211,PHL.35.23.34_1
15214,PHL.35.23.37_1
15218,PHL.35.23.41_1
15220,PHL.35.23.43_1
15221,PHL.35.23.44_1
15223,PHL.35.23.46_1
15224,PHL.35.23.47_1
15226,PHL.35.23.48_1
15229,PHL.35.24.2_1
15231,PHL.35.24.4_1
15234,PHL.35.24.7_1
15235,PHL.35.24.8_1
15237,PHL.35.24.10_1
15239,PHL.35.24.12_1
15241,PHL.35.24.16_1
15243,PHL.35.24.18_1
15246,PHL.35.24.21_1
15251,PHL.35.24.26_1
15254,PHL.35.24.29_1
15255,PHL.35.24.30_1
15256,PHL.35.24.31_1
15257,PHL.35.24.32_1
15261,PHL.35.24.36_1
15265,PHL.35.25.4_1
15266,PHL.35.25.5_1
15270,PHL.35.25.9_1
15271,PHL.35.25.10_1
15273,PHL.35.25.11_1
15276,PHL.35.25.14_1
15278,PHL.35.25.16_1
15281,PHL.35.25.19_1
15282,PHL.35.25.20_1
15283,PHL.35.25.21_1
15284,PHL.35.25.22_1
15285,PHL.35.25.23_1
15286,PHL.35.25.24_1
15289,PHL.35.25.27_1
15290,PHL.35.25.28_1
15292,PHL.35.25.30_1
15293,PHL.35.25.31_1
15295,PHL.35.25.33_1
15318,PHL.35.28.2_1
15319,PHL.35.28.3_1
15320,PHL.35.28.4_1
15322,PHL.35.28.6_1
15329,PHL.35.28.13_1
15333,PHL.35.28.16_1
15334,PHL.35.28.17_1
15336,PHL.35.28.19_1
15342,PHL.35.28.25_1
15343,PHL.35.28.26_1
15344,PHL.35.28.27_1
15345,PHL.35.28.28_1
15346,PHL.35.28.29_1
15347,PHL.35.28.30_1
15348,PHL.35.28.31_1
15349,PHL.35.28.32_1
15350,PHL.35.28.33_1
15353,PHL.35.28.36_1
15420,PHL.35.33.1_1
15422,PHL.35.33.3_1
15423,PHL.35.33.4_1
15424,PHL.35.33.5_1
15425,PHL.35.33.6_1
15426,PHL.35.33.7_1
15428,PHL.35.33.9_1
15430,PHL.35.33.10_1
15431,PHL.35.33.11_1
15432,PHL.35.33.12_1
15433,PHL.35.33.13_1
15435,PHL.35.33.15_1
15436,PHL.35.33.16_1
15437,PHL.35.33.17_1
15438,PHL.35.33.18_1
15439,PHL.35.33.19_1
15440,PHL.35.33.20_1
15443,PHL.35.33.23_1
15444,PHL.35.33.24_1
15445,PHL.35.33.25_1
15447,PHL.35.33.26_1
15448,PHL.35.33.27_1
15449,PHL.35.33.28_1
15450,PHL.35.33.29_1
15455,PHL.35.33.34_1
15456,PHL.35.33.35_1
15458,PHL.35.33.37_1
15459,PHL.35.33.38_1
15460,PHL.35.33.39_1
15461,PHL.35.33.41_1
15462,PHL.35.33.42_1
15463,PHL.35.33.43_1
15464,PHL.35.34.1_1
15466,PHL.35.34.3_1
15467,PHL.35.34.4_1
15480,PHL.35.34.21_1
15482,PHL.35.34.23_1
15483,PHL.35.34.24_1
15491,PHL.35.34.32_1
15495,PHL.35.34.36_1
15505,PHL.36.1.5_1
15507,PHL.36.1.7_1
15508,PHL.36.1.8_1
15510,PHL.36.1.10_1
15515,PHL.36.1.13_1
15517,PHL.36.1.15_1
15518,PHL.36.1.16_1
15523,PHL.36.1.19_1
15524,PHL.36.1.20_1
15525,PHL.36.1.21_1
15526,PHL.36.1.22_1
15530,PHL.36.1.27_1
15537,PHL.36.1.32_1
15538,PHL.36.1.33_1
15624,PHL.36.8.2_1
15644,PHL.66.14.28_1
15651,PHL.36.6.2_1
15654,PHL.36.6.4_1
15657,PHL.36.6.7_1
15660,PHL.36.6.10_1
15662,PHL.36.6.11_1
15663,PHL.36.6.12_1
15665,PHL.36.6.14_1
15669,PHL.66.15.17_1
15697,PHL.36.8.1_1
15698,PHL.36.8.3_1
15701,PHL.36.8.6_1
15703,PHL.36.8.8_1
15705,PHL.36.8.10_1
15706,PHL.36.8.11_1
15712,PHL.36.8.18_1
15713,PHL.36.8.19_1
15714,PHL.36.8.20_1
15715,PHL.36.8.21_1
15720,PHL.36.8.26_1
15927,PHL.36.14.2_1
15932,PHL.36.14.6_1
15948,PHL.36.14.20_1
15958,PHL.36.15.4_1
15959,PHL.36.15.5_1
15960,PHL.36.15.6_1
15966,PHL.36.15.15_1
15967,PHL.36.15.16_1
15968,PHL.36.15.17_1
15977,PHL.36.15.28_1
15978,PHL.36.15.29_1
15980,PHL.36.15.31_1
15981,PHL.36.15.32_1
15983,PHL.36.16.1_1
15985,PHL.36.16.3_1
15993,PHL.36.16.11_1
15994,PHL.36.16.47_1
16000,PHL.36.16.17_1
16001,PHL.36.16.18_1
16012,PHL.36.16.29_1
16013,PHL.36.16.30_1
16016,PHL.36.16.33_1
16017,PHL.36.16.34_1
16018,PHL.36.16.35_1
16019,PHL.36.16.36_1
16020,PHL.36.16.37_1
16021,PHL.36.16.38_1
16022,PHL.36.16.39_1
16029,PHL.36.16.46_1
16100,PHL.36.19.1_1
16102,PHL.36.19.3_1
16103,PHL.36.19.4_1
16104,PHL.36.19.5_1
16108,PHL.36.19.8_1
16111,PHL.36.19.11_1
16112,PHL.36.19.12_1
16113,PHL.36.19.13_1
16117,PHL.36.19.16_1
16118,PHL.36.19.17_1
16119,PHL.36.19.18_1
16120,PHL.36.19.19_1
16121,PHL.36.19.20_1
16123,PHL.36.19.22_1
16125,PHL.36.19.23_1
16128,PHL.36.19.26_1
16129,PHL.36.19.27_1
16130,PHL.36.19.28_1
16133,PHL.36.19.30_1
16134,PHL.36.19.31_1
16135,PHL.36.19.32_1
16136,PHL.36.19.33_1
16184,PHL.36.21.28_1
16187,PHL.36.21.2_1
16189,PHL.36.21.4_1
16193,PHL.36.21.8_1
16196,PHL.36.21.9_1
16197,PHL.36.21.10_1
16198,PHL.36.21.11_1
16199,PHL.36.21.12_1
16202,PHL.36.21.15_1
16207,PHL.36.21.19_1
16209,PHL.36.21.21_1
16210,PHL.36.21.22_1
16211,PHL.36.21.23_1
16219,PHL.36.21.33_1
16224,PHL.36.21.38_1
16225,PHL.36.21.39_1
16231,PHL.36.21.52_1
16236,PHL.36.21.57_1
16240,PHL.36.21.61_1
16242,PHL.36.21.63_1
16243,PHL.36.21.64_1
16244,PHL.36.21.65_1
16249,PHL.36.21.70_1
16250,PHL.36.21.71_1
16251,PHL.36.21.72_1
16252,PHL.36.21.73_1
16255,PHL.36.21.78_1
16257,PHL.36.21.80_1
16258,PHL.36.21.81_1
16260,PHL.36.21.83_1
16261,PHL.36.21.84_1
16263,PHL.36.21.86_1
16264,PHL.36.21.87_1
16266,PHL.36.21.89_1
16270,PHL.36.21.92_1
16288,PHL.36.21.111_1
16299,PHL.36.21.121_1
16300,PHL.36.21.122_1
16302,PHL.36.21.124_1
16315,PHL.36.21.136_1
16316,PHL.36.21.137_1
16320,PHL.36.21.141_1
16321,PHL.36.21.142_1
16335,PHL.36.21.156_1
16336,PHL.36.21.165_1
16343,PHL.36.21.162_1
16344,PHL.36.21.163_1
16346,PHL.36.21.166_1
16350,PHL.36.21.170_1
16500,PHL.36.24.2_1
16508,PHL.36.24.10_1
16511,PHL.36.24.13_1
16659,PHL.36.28.51_1
16677,PHL.36.28.5_1
16679,PHL.36.28.7_1
16683,PHL.36.28.11_1
16684,PHL.36.28.12_1
16703,PHL.36.28.32_1
16704,PHL.36.28.33_1
16706,PHL.36.28.35_1
16707,PHL.36.28.36_1
16709,PHL.36.28.38_1
16710,PHL.36.28.39_1
16711,PHL.36.29.14_1
16713,PHL.36.28.41_1
16714,PHL.36.28.42_1
16717,PHL.36.28.45_1
16727,PHL.36.28.56_1
16728,PHL.36.28.57_1
16730,PHL.36.28.59_1
16737,PHL.36.28.65_1
16739,PHL.36.28.67_1
16741,PHL.36.28.69_1
16742,PHL.36.28.70_1
16746,PHL.36.28.74_1
16747,PHL.36.28.75_1
16749,PHL.36.28.77_1
16755,PHL.36.28.82_1
16758,PHL.36.28.85_1
16764,PHL.36.28.91_1
16769,PHL.36.28.96_1
16772,PHL.36.28.99_1
16781,PHL.36.28.109_1
16785,PHL.36.28.112_1
16789,PHL.36.29.2_1
16791,PHL.36.29.4_1
16793,PHL.36.29.6_1
16794,PHL.36.29.7_1
16795,PHL.36.29.8_1
16797,PHL.36.29.10_1
16806,PHL.36.29.21_1
16808,PHL.36.30.1_1
16809,PHL.36.30.2_1
16811,PHL.36.30.4_1
16812,PHL.36.30.5_1
16813,PHL.36.30.6_1
16814,PHL.36.30.7_1
16815,PHL.36.30.8_1
16819,PHL.36.30.12_1
16820,PHL.36.30.13_1
16822,PHL.36.30.15_1
16823,PHL.36.30.16_1
16827,PHL.36.30.20_1
16828,PHL.36.30.21_1
16832,PHL.36.31.4_1
16833,PHL.36.31.5_1
16834,PHL.36.31.6_1
16835,PHL.36.31.7_1
16841,PHL.36.31.11_1
16843,PHL.36.31.13_1
16845,PHL.36.31.15_1
16847,PHL.36.31.16_1
16855,PHL.36.31.25_1
16856,PHL.36.31.26_1
16857,PHL.36.31.27_1
16860,PHL.36.31.30_1
16862,PHL.36.31.31_1
16863,PHL.36.31.32_1
16864,PHL.36.31.33_1
16868,PHL.36.31.37_1
16869,PHL.36.32.1_1
16871,PHL.36.32.3_1
16875,PHL.36.32.7_1
16878,PHL.36.32.10_1
16879,PHL.36.32.11_1
16882,PHL.36.32.14_1
16885,PHL.36.32.17_1
16889,PHL.36.32.21_1
16891,PHL.36.32.23_1
16894,PHL.36.32.26_1
16895,PHL.36.32.27_1
16897,PHL.36.32.29_1
16899,PHL.36.32.30_1
16902,PHL.36.32.33_1
16906,PHL.36.32.37_1
16908,PHL.36.32.39_1
16909,PHL.36.32.40_1
16912,PHL.36.32.41_1
16915,PHL.36.32.44_1
16917,PHL.36.32.46_1
16921,PHL.36.32.50_1
16922,PHL.36.32.51_1
16924,PHL.36.33.2_1
16925,PHL.36.33.3_1
16926,PHL.36.33.4_1
16927,PHL.36.33.5_1
16928,PHL.36.33.6_1
16929,PHL.36.33.7_1
16930,PHL.36.33.8_1
16931,PHL.36.33.9_1
16932,PHL.36.33.10_1
16933,PHL.36.34.7_1
16935,PHL.36.33.12_1
16939,PHL.36.33.16_1
16940,PHL.36.33.17_1
16943,PHL.36.34.2_1
16944,PHL.36.34.3_1
16951,PHL.36.34.14_1
16956,PHL.36.34.19_1
16958,PHL.36.34.21_1
16960,PHL.36.34.23_1
16961,PHL.36.34.24_1
16962,PHL.36.34.25_1
16965,PHL.36.34.28_1
16967,PHL.36.34.30_1
16968,PHL.36.34.31_1
16969,PHL.36.34.32_1
16970,PHL.36.34.33_1
16973,PHL.36.34.36_1
16979,PHL.36.34.42_1
16983,PHL.36.34.48_1
16984,PHL.36.34.49_1
16985,PHL.36.34.50_1
17023,PHL.36.36.3_1
17025,PHL.36.36.5_1
17026,PHL.36.36.6_1
17027,PHL.36.36.7_1
17028,PHL.36.38.14_1
17030,PHL.36.36.9_1
17031,PHL.36.36.10_1
17033,PHL.36.36.12_1
17037,PHL.36.36.16_1
17039,PHL.36.36.18_1
17042,PHL.36.36.21_1
17044,PHL.36.36.23_1
17045,PHL.36.36.24_1
17047,PHL.36.36.26_1
17049,PHL.36.36.28_1
17056,PHL.36.37.7_1
17057,PHL.36.37.8_1
17066,PHL.36.37.18_1
17076,PHL.36.37.27_1
17101,PHL.36.37.52_1
17114,PHL.36.37.64_1
17115,PHL.36.37.65_1
17116,PHL.36.37.66_1
17117,PHL.36.37.67_1
17118,PHL.36.37.68_1
17126,PHL.36.37.77_1
17135,PHL.36.38.1_1
17136,PHL.36.38.2_1
17137,PHL.36.38.3_1
17138,PHL.36.38.4_1
17139,PHL.36.38.5_1
17141,PHL.36.38.7_1
17142,PHL.36.38.8_1
17143,PHL.36.38.9_1
17144,PHL.36.38.10_1
17145,PHL.36.38.11_1
17146,PHL.36.38.12_1
17147,PHL.36.38.13_1
17148,PHL.36.38.15_1
17149,PHL.36.38.16_1
17153,PHL.36.38.20_1
17154,PHL.36.38.21_1
17157,PHL.36.40.5_1
17159,PHL.36.38.24_1
17169,PHL.36.40.1_1
17170,PHL.36.40.2_1
17172,PHL.36.40.4_1
17174,PHL.36.40.6_1
17175,PHL.36.40.7_1
17177,PHL.36.40.9_1
17178,PHL.36.40.10_1
17179,PHL.36.40.11_1
17180,PHL.36.40.12_1
17181,PHL.36.40.13_1
17182,PHL.36.40.14_1
17183,PHL.36.40.15_1
17184,PHL.36.40.16_1
17185,PHL.36.40.17_1
17187,PHL.36.40.19_1
17188,PHL.36.40.20_1
17190,PHL.36.40.52_1
17191,PHL.36.40.22_1
17192,PHL.36.40.23_1
17193,PHL.36.40.24_1
17196,PHL.36.40.27_1
17198,PHL.36.40.29_1
17200,PHL.36.40.31_1
17202,PHL.36.40.33_1
17203,PHL.36.40.34_1
17204,PHL.36.40.35_1
17205,PHL.36.40.36_1
17206,PHL.36.40.37_1
17207,PHL.36.40.38_1
17208,PHL.36.40.39_1
17210,PHL.36.40.41_1
17211,PHL.36.40.42_1
17213,PHL.36.40.44_1
17215,PHL.36.40.46_1
17216,PHL.36.40.47_1
17217,PHL.36.40.48_1
17219,PHL.36.40.50_1
17221,PHL.36.40.54_1
17223,PHL.36.40.56_1
17224,PHL.36.40.57_1
17227,PHL.36.40.60_1
17237,PHL.36.41.13_1
17238,PHL.36.41.14_1
17245,PHL.36.41.21_1
17246,PHL.36.41.22_1
17266,PHL.36.41.42_1
17269,PHL.36.42.3_1
17270,PHL.36.42.4_1
17271,PHL.36.42.5_1
17272,PHL.74.18.12_1
17273,PHL.36.42.6_1
17274,PHL.36.42.7_1
17275,PHL.36.42.8_1
17276,PHL.36.42.9_1
17277,PHL.36.42.10_1
17278,PHL.36.42.11_1
17279,PHL.36.42.12_1
17280,PHL.36.42.13_1
17285,PHL.36.42.18_1
17290,PHL.36.42.22_1
17293,PHL.36.42.25_1
17295,PHL.36.42.27_1
17296,PHL.36.42.28_1
17297,PHL.36.42.29_1
17300,PHL.36.42.32_1
17306,PHL.36.42.38_1
17310,PHL.36.42.41_1
17311,PHL.36.42.42_1
17312,PHL.36.42.43_1
17313,PHL.36.42.44_1
17314,PHL.36.42.45_1
17315,PHL.36.42.46_1
17316,PHL.36.42.47_1
17404,PHL.37.1.3_1
17417,PHL.37.1.23_1
17423,PHL.37.1.29_1
17424,PHL.37.1.30_1
17427,PHL.37.1.33_1
17429,PHL.37.2.1_1
17434,PHL.37.2.6_1
17485,PHL.37.2.56_1
17535,PHL.37.6.16_1
17558,PHL.37.7.9_1
17566,PHL.37.5.12_1
17568,PHL.37.5.14_1
17571,PHL.37.6.3_1
17572,PHL.37.6.19_1
17574,PHL.78.5.11_1
17575,PHL.37.6.4_1
17576,PHL.37.6.5_1
17582,PHL.37.6.11_1
17586,PHL.37.6.15_1
17594,PHL.37.7.1_1
17595,PHL.37.7.2_1
17596,PHL.37.7.3_1
17597,PHL.37.7.4_1
17598,PHL.37.7.5_1
17599,PHL.37.7.6_1
17600,PHL.37.7.7_1
17603,PHL.37.7.10_1
17604,PHL.37.7.11_1
17605,PHL.37.7.12_1
17606,PHL.37.7.13_1
17607,PHL.37.7.14_1
17608,PHL.37.7.15_1
17609,PHL.37.7.16_1
17610,PHL.37.7.17_1
17611,PHL.37.7.18_1
17612,PHL.37.7.19_1
17614,PHL.37.7.21_1
17615,PHL.37.7.22_1
17627,PHL.37.8.11_1
17678,PHL.37.8.60_1
17684,PHL.37.9.1_1
17686,PHL.37.9.4_1
17687,PHL.37.9.5_1
17691,PHL.37.9.9_1
17693,PHL.37.9.11_1
17695,PHL.37.9.13_1
17696,PHL.37.9.14_1
17697,PHL.37.9.15_1
17700,PHL.37.9.18_1
17702,PHL.37.9.20_1
17704,PHL.37.9.22_1
17706,PHL.37.9.24_1
17708,PHL.37.9.26_1
17755,PHL.37.13.1_1
17760,PHL.37.13.8_1
17762,PHL.37.13.10_1
17765,PHL.37.13.13_1
17771,PHL.37.13.31_1
17772,PHL.37.13.19_1
17776,PHL.37.13.23_1
17777,PHL.37.13.24_1
17783,PHL.37.13.30_1
17795,PHL.37.13.42_1
17797,PHL.37.13.44_1
17801,PHL.37.13.60_1
17808,PHL.37.13.54_1
17809,PHL.37.13.55_1
17810,PHL.37.13.56_1
17812,PHL.37.13.58_1
17813,PHL.37.13.59_1
17817,PHL.37.14.1_1
17818,PHL.37.14.2_1
17819,PHL.37.14.3_1
17822,PHL.37.14.6_1
17823,PHL.37.14.7_1
17826,PHL.37.14.9_1
17827,PHL.37.14.10_1
17833,PHL.37.14.16_1
17839,PHL.37.15.6_1
17841,PHL.37.15.8_1
17848,PHL.37.15.14_1
17849,PHL.37.15.15_1
17850,PHL.37.15.16_1
17872,PHL.37.15.38_1
17873,PHL.37.15.39_1
17882,PHL.37.15.48_1
17884,PHL.37.15.50_1
17886,PHL.37.15.52_1
17892,PHL.37.15.58_1
17899,PHL.37.15.65_1
17917,PHL.37.15.82_1
17921,PHL.37.15.86_1
17968,PHL.37.17.1_1
17969,PHL.37.17.2_1
17970,PHL.37.17.3_1
17971,PHL.37.17.4_1
17972,PHL.37.17.5_1
17973,PHL.37.17.6_1
17974,PHL.37.17.7_1
17978,PHL.37.17.10_1
17979,PHL.37.17.11_1
17981,PHL.37.17.13_1
17983,PHL.37.17.15_1
17985,PHL.37.17.17_1
17986,PHL.37.17.18_1
18029,PHL.37.20.12_1
18088,PHL.37.24.1_1
18090,PHL.37.24.3_1
18091,PHL.37.24.4_1
18092,PHL.37.24.5_1
18093,PHL.37.24.6_1
18095,PHL.37.24.8_1
18096,PHL.37.24.9_1
18097,PHL.37.24.10_1
18098,PHL.37.24.11_1
18099,PHL.37.24.12_1
18100,PHL.37.24.13_1
18101,PHL.37.24.14_1
18102,PHL.37.24.15_1
18103,PHL.37.24.16_1
18104,PHL.37.24.17_1
18105,PHL.37.24.18_1
18106,PHL.37.24.19_1
18107,PHL.37.25.1_1
18108,PHL.37.25.2_1
18109,PHL.37.25.3_1
18110,PHL.37.25.4_1
18111,PHL.37.25.5_1
18116,PHL.37.25.10_1
18117,PHL.37.25.11_1
18118,PHL.37.25.12_1
18119,PHL.37.25.13_1
18120,PHL.37.25.14_1
18121,PHL.37.25.15_1
18122,PHL.37.25.16_1
18123,PHL.37.25.17_1
18125,PHL.37.25.19_1
18126,PHL.37.25.20_1
18200,PHL.37.29.3_1
18205,PHL.37.29.6_1
18206,PHL.37.29.7_1
18207,PHL.37.29.8_1
18208,PHL.37.29.9_1
18209,PHL.37.29.10_1
18210,PHL.37.29.11_1
18211,PHL.37.29.12_1
18231,PHL.37.32.8_1
18239,PHL.37.32.9_1
18248,PHL.37.32.10_1
18260,PHL.37.32.11_1
18269,PHL.37.32.1_1
18271,PHL.37.32.3_1
18272,PHL.37.32.4_1
18273,PHL.37.32.5_1
18274,PHL.37.32.6_1
18275,PHL.37.32.7_1
18277,PHL.37.32.13_1
18278,PHL.37.32.14_1
18279,PHL.37.32.15_1
18280,PHL.37.32.16_1
18281,PHL.37.32.17_1
18282,PHL.37.32.18_1
18283,PHL.37.32.19_1
18285,PHL.37.32.21_1
18286,PHL.37.32.22_1
18287,PHL.37.32.23_1
18288,PHL.37.32.24_1
18289,PHL.37.32.25_1
18290,PHL.37.32.26_1
18291,PHL.37.32.27_1
18292,PHL.37.32.28_1
18295,PHL.37.32.31_1
18296,PHL.37.32.32_1
18297,PHL.37.32.33_1
18298,PHL.37.33.1_1
18299,PHL.37.33.2_1
18300,PHL.37.33.3_1
18301,PHL.37.33.4_1
18303,PHL.37.33.5_1
18306,PHL.37.33.8_1
18311,PHL.37.33.13_1
18312,PHL.37.33.14_1
18313,PHL.37.33.15_1
18315,PHL.37.33.16_1
18317,PHL.37.34.1_1
18322,PHL.37.34.6_1
18330,PHL.37.34.16_1
18335,PHL.37.35.1_1
18336,PHL.37.35.2_1
18338,PHL.37.35.14_1
18342,PHL.37.35.6_1
18352,PHL.37.35.18_1
18360,PHL.37.35.24_1
18363,PHL.37.35.27_1
18364,PHL.37.35.28_1
18369,PHL.37.35.33_1
18377,PHL.37.36.4_1
18388,PHL.37.36.16_1
18389,PHL.37.36.17_1
18660,PHL.39.3.4_1
18661,PHL.39.3.5_1
18662,PHL.39.3.6_1
18663,PHL.39.5.32_1
18664,PHL.39.3.7_1
18666,PHL.39.3.9_1
18667,PHL.39.3.10_1
18669,PHL.39.3.12_1
18670,PHL.39.3.13_1
18671,PHL.39.3.14_1
18675,PHL.39.3.18_1
18679,PHL.39.3.21_1
18680,PHL.39.3.22_1
18681,PHL.39.3.23_1
18682,PHL.39.3.24_1
18684,PHL.39.3.26_1
18686,PHL.39.3.28_1
18691,PHL.39.3.31_1
18693,PHL.39.3.33_1
18694,PHL.39.3.34_1
18695,PHL.39.3.35_1
18697,PHL.39.3.37_1
18699,PHL.39.3.39_1
18700,PHL.39.3.40_1
18701,PHL.39.3.41_1
18704,PHL.39.3.43_1
18705,PHL.39.3.44_1
18706,PHL.39.3.45_1
18707,PHL.39.3.46_1
18724,PHL.39.5.5_1
18725,PHL.39.5.6_1
18726,PHL.39.5.7_1
18727,PHL.39.5.8_1
18730,PHL.39.5.11_1
18731,PHL.39.5.12_1
18732,PHL.39.5.13_1
18735,PHL.39.5.16_1
18736,PHL.39.5.17_1
18738,PHL.39.5.19_1
18739,PHL.39.5.20_1
18742,PHL.39.5.23_1
18743,PHL.39.5.24_1
18744,PHL.39.5.25_1
18746,PHL.39.5.27_1
18747,PHL.39.5.28_1
18748,PHL.39.5.29_1
18749,PHL.39.5.30_1
18750,PHL.39.5.31_1
18751,PHL.39.5.33_1
18752,PHL.39.5.34_1
18753,PHL.39.5.35_1
18754,PHL.39.5.36_1
18757,PHL.39.6.3_1
18758,PHL.39.6.4_1
18760,PHL.39.6.6_1
18765,PHL.39.6.14_1
18766,PHL.39.6.15_1
18770,PHL.39.6.19_1
18771,PHL.39.6.20_1
18779,PHL.39.6.27_1
18780,PHL.39.6.28_1
18781,PHL.39.6.29_1
18783,PHL.39.6.31_1
18784,PHL.39.6.32_1
18785,PHL.39.6.33_1
18787,PHL.39.7.2_1
18788,PHL.39.7.3_1
18789,PHL.39.7.4_1
18790,PHL.39.7.5_1
18796,PHL.39.7.11_1
18797,PHL.39.7.12_1
18799,PHL.39.7.14_1
18801,PHL.39.7.15_1
18803,PHL.39.7.17_1
18804,PHL.39.7.18_1
18806,PHL.39.7.20_1
18807,PHL.39.7.21_1
18810,PHL.39.7.24_1
18812,PHL.39.7.26_1
18813,PHL.39.7.27_1
18814,PHL.39.7.28_1
18815,PHL.39.7.29_1
18816,PHL.39.7.30_1
18819,PHL.39.7.33_1
18820,PHL.39.7.34_1
18822,PHL.39.7.36_1
18824,PHL.39.7.37_1
18848,PHL.39.9.6_1
18866,PHL.39.10.11_1
18877,PHL.39.10.20_1
18878,PHL.39.10.21_1
18880,PHL.39.10.23_1
18881,PHL.39.10.24_1
18889,PHL.39.10.32_1
18901,PHL.39.11.4_1
18909,PHL.39.11.14_1
18910,PHL.39.11.15_1
18912,PHL.39.11.17_1
18913,PHL.39.11.18_1
18923,PHL.39.11.28_1
18930,PHL.39.11.35_1
18931,PHL.39.11.36_1
18963,PHL.39.13.15_1
18976,PHL.39.16.36_1
18987,PHL.39.14.5_1
18990,PHL.39.14.11_1
18991,PHL.39.14.12_1
18993,PHL.39.14.14_1
18994,PHL.39.14.15_1
18998,PHL.39.14.19_1
19002,PHL.39.14.23_1
19003,PHL.39.14.24_1
19004,PHL.39.14.25_1
19011,PHL.39.14.32_1
19019,PHL.39.14.39_1
19021,PHL.39.14.41_1
19024,PHL.39.14.44_1
19032,PHL.39.14.52_1
19033,PHL.39.14.53_1
19062,PHL.39.16.10_1
